Name,Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,Primary_Genre,Decade,Movie_Age,Success_Category,Popularity_Score,Genre_Count
Lady Tarzan,1990,131.0,"Action, Romance",4.9,10.0,Silk Smitha,Jamuna,Vinod Kumar,Y.G. Mahendran,Action,1990,34,Average,11.749686836712018,2
Pyasa Darinda,1990,131.0,Horror,4.9,8.0,Kapil Dev,Kapil Karzan,Baby Vijaya,Unknown,Horror,1990,34,Average,10.766400428947478,1
Aag Ka Gola,1990,180.0,"Action, Drama",4.8,101.0,David Dhawan,Sunny Deol,Dimple Kapadia,Archana Puran Singh,Action,1990,34,Average,22.1998695037645,2
Aandhiyan,1990,145.0,Drama,4.8,38.0,David Dhawan,Mumtaz,Prasenjit Chatterjee,Madhushree,Drama,1990,34,Average,17.585095901422303,1
Bunglow No. 666,1990,131.0,Horror,4.8,55.0,Abhilasha,Kapil Karzan,Disco Shanti,Unknown,Horror,1990,34,Average,19.32168811552872,1
Kaaranama,1990,138.0,Drama,4.8,17.0,Ranjeet,Vinod Khanna,Kimi Katkar,Farha Naaz,Drama,1990,34,Average,13.87378443790159,1
Ladies Hostel,1990,131.0,Horror,4.8,55.0,Kokila,Lata,Malini,Rama,Horror,1990,34,Average,19.32168811552872,1
Nai Raat Nai Baat,1990,131.0,Horror,4.8,55.0,Devan,Balan K. Nair,S. Shailaza,Unknown,Horror,1990,34,Average,19.32168811552872,1
Shaitani Ilaaka,1990,128.0,Horror,4.8,51.0,Kiran Ramsay,Sunil Dhawan,Shehnaz Kudia,Neelam Mehra,Horror,1990,34,Average,18.965969849190852,1
Aaj Ka Arjun,1990,164.0,"Action, Crime, Drama",4.7,586.0,K.C. Bokadia,Amitabh Bachchan,Jaya Prada,Radhika Sarathkumar,Action,1990,34,Average,29.962616653192057,3
Bahaar Aane Tak,1990,145.0,Family,4.7,63.0,Tariq Shah,Roopa Ganguly,Ram Mohan,Navin Nischol,Family,1990,34,Average,19.54675049179046,1
C.I.D.,1990,131.0,"Action, Drama",4.7,65.0,Ajay Goel,Vinod Khanna,Amrita Singh,Suresh Oberoi,Action,1990,34,Average,19.691377287524197,2
Tum Mere Ho,1990,129.0,"Fantasy, Horror, Romance",4.7,879.0,Tahir Hussain,Aamir Khan,Juhi Chawla,Ajit Vachani,Fantasy,1990,34,Average,31.865632965119584,3
Doodh Ka Karz,1990,168.0,"Action, Drama, Fantasy",4.6,118.0,Ashok Gaekwad,Jackie Shroff,Neelam Kothari,Prem Chopra,Action,1990,34,Average,21.983968068313036,3
Jeene Do,1990,125.0,"Action, Drama",4.6,47.0,Rajesh Seth,Rajesh Sethi,Sanjay Dutt,Jackie Shroff,Action,1990,34,Average,17.807524650176298,2
Qayamat Ki Raat,1990,131.0,Horror,4.6,10.0,G.T.B. Harvey,Pappu Verma,Goga Kapoor,Shakti Kapoor,Horror,1990,34,Average,11.030318254872505,1
Sher Dil,1990,131.0,"Action, Drama",4.6,26.0,Jagdish Sidana,Dharmendra,Anita Raj,Rishi Kapoor,Action,1990,34,Average,15.160849583619912,2
Veeru Dada,1990,131.0,"Action, Adventure, Drama",4.6,28.0,K.R. Reddy,Dharmendra,Amrita Singh,Aditya Pancholi,Action,1990,34,Average,15.48956081793778,3
Zahreelay,1990,163.0,"Action, Drama",4.6,102.0,Jyotin Goel,Jeetendra,Bhanupriya,Sanjay Dutt,Action,1990,34,Average,21.319753345856324,2
Chor Pe Mor,1990,142.0,"Comedy, Crime",4.5,14.0,Kapil Kapoor,Naseeruddin Shah,Karan Shah,Neelam Kothari,Comedy,1990,34,Average,12.186225904959946,2
Hum Se Na Takrana,1990,145.0,"Action, Crime, Drama",4.5,48.0,Deepak Bahry,Dharmendra,Mithun Chakraborty,Anita Raj,Action,1990,34,Average,17.51319134149782,3
Sheshnaag,1990,145.0,"Action, Fantasy, Thriller",4.5,81.0,K.R. Reddy,Jeetendra,Rekha,Rishi Kapoor,Action,1990,34,Average,19.83023661268914,3
Tejaa,1990,131.0,"Action, Drama",4.5,52.0,Ramesh Puri,Sanjay Dutt,Kimi Katkar,Sonu Walia,Action,1990,34,Average,17.866313610984548,2
Gulabi Raaten,1990,131.0,Crime,4.4,7.0,P. Venu,Devan,Raj Mohan,Pramila,Crime,1990,34,Average,9.149542783391277,1
Naya Khoon,1990,118.0,Drama,4.4,13.0,Rajat Rakshit,Rita Bhaduri,Bharat Bhushan,Govinda,Drama,1990,34,Average,11.611852250307138,1
Naaka Bandi,1990,131.0,"Action, Crime, Drama",4.3,67.0,Shibu Mitra,Dharmendra,Chunky Panday,Sonam,Action,1990,34,Average,18.14388313225726,3
Pati Patni Aur Tawaif,1990,131.0,"Drama, Family",4.3,42.0,Rajkumar Kohli,Salma Agha,Harbans Darshan M. Arora,Birbal,Drama,1990,34,Average,16.173160497482318,2
Aag Ka Dariya,1990,131.0,Action,4.2,22.0,S.V. Rajendra Singh Babu,Avtar Gill,Rajiv Kapoor,Padmini Kolhapure,Action,1990,34,Average,13.16907570690243,1
Amba,1990,153.0,Family,4.2,41.0,Mohan Kumar,Shabana Azmi,Anil Kapoor,Meenakshi Sheshadri,Family,1990,34,Average,15.698212396790147,1
Kanoon Ki Zanjeer,1990,131.0,"Action, Crime",4.2,11.0,P. Lakshman,Dharmendra,Jaya Prada,Raj Babbar,Action,1990,34,Average,10.436607929109602,2
Meri Lalkaar,1990,131.0,Action,4.2,9.0,Yash Chouhan,Sadashiv Amrapurkar,Bharat Bhushan,Puneet Issar,Action,1990,34,Average,9.670857390574993,1
Taqdeer Ka Tamasha,1990,217.0,"Action, Crime, Drama",4.2,40.0,Anand Gaekwad,Jeetendra,Moushumi Chatterjee,Govinda,Action,1990,34,Average,15.597002680158093,3
Karishma Kali Kaa,1990,131.0,Horror,4.1,13.0,Ashok Punjabi,Amrita Singh,Shatrughan Sinha,Urmila Bhatt,Horror,1990,34,Average,10.82013505142256,1
Shera Shamshera,1990,131.0,"Action, Crime",4.1,8.0,S.R. Pratap,Raj Babbar,Sonam,Kabir Bedi,Action,1990,34,Average,9.008620767078499,2
Ek Number Ka Chor,1990,180.0,"Action, Crime, Drama",4.0,7.0,Tajdar Amrohi,Aatish Devgan,Mashhoor Amrohi,Mazhar Khan,Action,1990,34,Flop,8.317766166719343,3
Kali Ganga,1990,131.0,Action,4.0,16.0,Raj N. Sippy,Dimple Kapadia,Suresh Oberoi,Govinda,Action,1990,34,Flop,11.332853376224865,1
Mera Pati Sirf Mera Hai,1990,142.0,"Drama, Family",3.8,37.0,Manobala,Jeetendra,Rekha,Radhika Sarathkumar,Drama,1990,34,Flop,13.822827406960265,2
Pyar Ka Devta,1990,148.0,"Action, Comedy, Drama",3.8,114.0,K. Bapaiah,Mithun Chakraborty,Madhuri Dixit,Bharat Bhushan,Action,1990,34,Flop,18.03074208778035,3
Aawaz De Kahan Hai,1990,131.0,"Drama, Romance",3.7,7.0,Sibte Hassan Rizvi,Bindu,Annu Kapoor,Satyendra Kapoor,Drama,1990,34,Flop,7.693933704215393,2
Attilokasundari,1990,131.0,Unknown,3.7,9.0,Sridevi,Unknown,Unknown,Unknown,Unknown,1990,34,Flop,8.519564844077971,1
Ghar Ki Laxmi,1990,131.0,Unknown,3.7,55.0,Kalpana Divan,Anand Raj,Rajshri,Kirti Rawal,Unknown,1990,34,Flop,14.893801255720055,1
Jagira,1990,131.0,Unknown,3.7,55.0,Mehul Kumar,Danny Denzongpa,Dharmendra,Neelam Mehra,Unknown,1990,34,Flop,14.893801255720055,1
Masangram,1990,131.0,Unknown,3.7,55.0,Unknown,Unknown,Unknown,Unknown,Unknown,1990,34,Flop,14.893801255720055,1
Muqaddama,1990,131.0,Unknown,3.7,55.0,Madhavi,Unknown,Unknown,Unknown,Unknown,1990,34,Flop,14.893801255720055,1
Phaansi Ka Phanda,1990,150.0,"Crime, Drama",3.7,55.0,Rajdutt,Datta Bhatt,Bindu,Mohan Gokhale,Crime,1990,34,Flop,14.893801255720055,2
Qatil Jawani,1990,131.0,"Crime, Drama, Thriller",3.7,55.0,Mohan,I.V. Sasi,Babloo,Hari,Crime,1990,34,Flop,14.893801255720055,3
Rickshawali,1990,131.0,Unknown,3.7,55.0,Satish Ranadive,Laxmikant Berde,Madhu Kambikar,Alka Kubal,Unknown,1990,34,Flop,14.893801255720055,1
Sapne Huye Sakaar,1990,131.0,Unknown,3.7,55.0,Prema Karanth,Unknown,Unknown,Unknown,Unknown,1990,34,Flop,14.893801255720055,1
Shararat,1990,131.0,Unknown,3.7,55.0,Atma Ram,Kalpana Iyer,Shakti Kapoor,Amjad Khan,Unknown,1990,34,Flop,14.893801255720055,1
Sun Sajna,1990,131.0,Unknown,3.7,55.0,Rajshri Nair,Sheela Sharma,Unknown,Unknown,Unknown,1990,34,Flop,14.893801255720055,1
Muqaddar Ka Badshaah,1990,131.0,Action,3.6,24.0,Rama Rao Tatineni,Vinod Khanna,Shabana Azmi,Vijayshanti,Action,1990,34,Flop,11.587952969525523,1
Raeeszada,1990,149.0,Drama,3.6,22.0,Bharat Kapoor,Sonam,Bharat Bhushan,Anil Dhawan,Drama,1990,34,Flop,11.28777917734494,1
Kaafila,1990,131.0,"Drama, Thriller",3.4,18.0,Sudhanshu Hakku,Divyank Sharma,Sadashiv Amrapurkar,Joy Augustine,Drama,1990,34,Flop,10.011092529165897,2
Aaj Ke Shahenshah,1990,132.0,Action,3.3,15.0,Shibu Mitra,Jeetendra,Raj Babbar,Chunky Panday,Action,1990,34,Flop,9.149542783391277,1
Pati Parmeshwar,1990,131.0,"Drama, Family",3.2,11.0,Madan Joshi,Dimple Kapadia,Shekhar Suman,Sudha Chandran,Drama,1990,34,Flop,7.951701279321601,2
Amavas Ki Raat,1990,131.0,Horror,3.1,18.0,Mohan Bhakri,Ratan Aulakh,Rakesh Bedi,Sunil Dhawan,Horror,1990,34,Flop,9.127760835415964,1
Haar Jeet,1990,131.0,"Action, Drama, Thriller",3.1,8.0,Avtar Bhogal,Johny Bakshi,Kabir Bedi,Sudhir Dalvi,Action,1990,34,Flop,6.811396189742281,3
Teri Talash Mein,1990,131.0,"Crime, Drama, Horror",3.0,8.0,Vinod Talwar,Amala Akkineni,Krishna,Pradeepta,Crime,1990,34,Flop,6.591673732008658,3
Zimmedaaar,1990,131.0,"Drama, Romance",3.0,7.0,Santosh Kumar Chauhan,Kawal Sharma,Rajiv Kapoor,Anita Raj,Drama,1990,34,Flop,6.238324625039507,2
Atishbaz,1990,165.0,"Crime, Drama",2.9,36.0,Mukhtar Ahmed,Shatrughan Sinha,Anita Raj,Aditya Pancholi,Crime,1990,34,Flop,10.47166194666825,2
Dhruvanakshatram,1989,147.0,"Action, Drama",8.1,90.0,Y. Nageswara Rao,Mohan Babu,Brahmanandam,Venkatesh Daggubati,Action,1980,35,Excellent,36.53796200278648,2
Kathni Karni Ek Si,1989,131.0,Documentary,8.1,55.0,Bhimsain,Himaanshu Khurana,Unknown,Unknown,Documentary,1980,35,Excellent,32.60534869495471,1
Sange Meel Se Mulaqat,1989,90.0,Documentary,8.1,22.0,Goutam Ghose,Bismillah Khan,Ain Rasheed Khan,Unknown,Documentary,1980,35,Excellent,25.39750314902611,1
Shiva,1989,161.0,"Action, Crime, Drama",8.1,3399.0,Ram Gopal Varma,Nagarjuna Akkineni,Amala Akkineni,Raghuvaran,Action,1980,35,Excellent,65.86539875589445,3
Parinda,1989,154.0,"Action, Crime, Drama",7.8,3168.0,Vidhu Vinod Chopra,Jackie Shroff,Anil Kapoor,Nana Patekar,Action,1980,35,Excellent,62.87713660558918,3
Bagh Bahadur,1989,91.0,Drama,7.7,72.0,Buddhadev Dasgupta,Pawan Malhotra,M.V. Vasudeva Rao,Archana,Drama,1980,35,Excellent,33.03653769684261,1
Didi,1989,59.0,"Drama, Family",7.6,7.0,Tapan Sinha,Gyanesh Mukherjee,Deepti Naval,Ritesh Talwar,Drama,1980,35,Excellent,15.803755716766752,2
Salim Langde Pe Mat Ro,1989,111.0,"Crime, Drama",7.6,456.0,Saeed Akhtar Mirza,Pawan Malhotra,Makrand Deshpande,Ashutosh Gowariker,Crime,1980,35,Excellent,46.547593770795956,2
Raakh,1989,153.0,"Action, Crime, Drama",7.5,1095.0,Aditya Bhattacharya,Aamir Khan,Supriya Pathak,Pankaj Kapur,Action,1980,35,Good,52.49566850630971,3
When Love Calls,1989,192.0,"Drama, Musical, Romance",7.3,11486.0,Sooraj R. Barjatya,Salman Khan,Bhagyashree,Alok Nath,Drama,1980,35,Good,68.24749005306145,3
Eeshwar,1989,147.0,"Drama, Musical, Family",7.2,455.0,K. Viswanath,Rajesh Malik,Anil Kapoor,Vijayshanti,Drama,1980,35,Good,44.081948228503585,3
Indrudu Chandrudu,1989,158.0,"Comedy, Drama",7.2,293.0,Suresh Krishna,Kamal Haasan,Vijayshanti,Charan Raj,Comedy,1980,35,Good,40.92177432483851,2
Kamla Ki Maut,1989,95.0,Drama,7.2,212.0,Basu Chatterjee,Pankaj Kapur,Supriya Pathak,Roopa Ganguly,Drama,1980,35,Good,38.601303593107865,1
Main Azaad Hoon,1989,160.0,Drama,7.2,699.0,Tinnu Anand,Amitabh Bachchan,Shabana Azmi,B.M. Shah,Drama,1980,35,Good,47.167778412312515,1
Parinati,1989,125.0,Drama,7.2,53.0,Prakash Jha,Basant Josalkar,Surekha Sikri,Sudhir Kulkarni,Drama,1980,35,Good,28.720685135262777,1
Ek Din Achanak,1989,105.0,Drama,7.1,257.0,Mrinal Sen,Shabana Azmi,Shreeram Lagoo,Aparna Sen,Drama,1980,35,Good,39.42601305294348,1
Khoj,1989,113.0,"Mystery, Thriller",7.1,272.0,Keshu Ramsay,Rishi Kapoor,Naseeruddin Shah,Kimi Katkar,Mystery,1980,35,Good,39.82724974581321,2
Kahan Hai Kanoon,1989,131.0,Action,6.9,7.0,Deepak Balraj Vij,Sadashiv Amrapurkar,Anand Balraj,Sudhir Dalvi,Action,1980,35,Good,14.348146637590867,1
Vicky Dada,1989,122.0,"Action, Crime",6.9,57.0,Kodanda Rami Reddy A.,Nagarjuna Akkineni,Juhi Chawla,Radha,Action,1980,35,Good,28.017056772770292,2
Chaalbaaz,1989,155.0,"Action, Comedy, Drama",6.8,1489.0,Pankaj Parashar,Sridevi,Sunny Deol,Rajinikanth,Action,1980,35,Good,49.68441351278863,3
Chandni,1989,186.0,"Drama, Musical, Romance",6.8,1657.0,Yash Chopra,Sridevi,Rishi Kapoor,Vinod Khanna,Drama,1980,35,Good,50.41089788272763,3
Ram Lakhan,1989,174.0,"Action, Comedy, Drama",6.8,2406.0,Subhash Ghai,Rakhee Gulzar,Jackie Shroff,Anil Kapoor,Action,1980,35,Good,52.94572777692489,3
Santosh,1989,146.0,"Drama, Family",6.7,37.0,Balbir Wadhawan,Manoj Kumar,Nirupa Roy,Rakhee Gulzar,Drama,1980,35,Good,24.371827270166783,2
Vetri Vizha,1989,142.0,"Action, Drama, Mystery",6.7,299.0,Prathap Pothen,Kamal Haasan,Prabhu,Amala Akkineni,Action,1980,35,Good,38.21534258019655,3
Billa,1989,131.0,"Action, Comedy, Crime",6.6,19.0,Raja,Jai Ganesh,Goundamani,Jaishankar,Action,1980,35,Good,19.77183300545634,3
Khayal Gatha,1989,103.0,"Drama, Music",6.6,34.0,Kumar Shahani,Mangal Dhillon,Rajat Kapoor,Mita Vashisht,Drama,1980,35,Good,23.46529720583013,2
Rudranetra,1989,126.0,"Action, Crime, Thriller",6.5,71.0,K. Raghavendra Rao,Chiranjeevi,Brahmanandam,Nuthan Prasad,Action,1980,35,Good,27.798329773604358,3
Suryaa: An Awakening,1989,131.0,"Action, Drama",6.5,43.0,Esmayeel Shroff,Raaj Kumar,Vinod Khanna,Raj Babbar,Action,1980,35,Good,24.597232620468695,2
Oonch Neech Beech,1989,126.0,"Drama, Family",6.4,11.0,Wasi Khan,Prayag Raj,Sanjeev Kumar,Shabana Azmi,Drama,1980,35,Good,15.903402558643203,2
Anokha Aspatal,1989,91.0,Comedy,6.3,13.0,Mukesh Sharma,Ankur,Ajay Chadha,Paintal,Comedy,1980,35,Good,16.626061176576126,1
Bahurani,1989,131.0,"Comedy, Drama, Family",6.3,81.0,Manik Chatterjee,Rekha,Rakesh Bedi,Urmila Bhatt,Comedy,1980,35,Good,27.762331257764796,3
Batwara,1989,201.0,"Action, Drama",6.3,206.0,J.P. Dutta,Dharmendra,Vinod Khanna,Dimple Kapadia,Action,1980,35,Good,33.596128397571825,2
State Rowdy,1989,147.0,"Action, Crime, Drama",6.3,104.0,Gopal B.,Chiranjeevi,Bhanupriya,Jayamalini,Action,1980,35,Good,29.319950205992395,3
Touhean,1989,135.0,"Drama, Family",6.3,9.0,Madan Joshi,Raj Babbar,Dimple Kapadia,Padmini Kolhapure,Drama,1980,35,Good,14.506286085862488,2
Tridev,1989,173.0,"Action, Crime, Drama",6.3,1873.0,Rajiv Rai,Sunny Deol,Naseeruddin Shah,Jackie Shroff,Action,1980,35,Good,47.475731915629716,3
Ladaai,1989,131.0,"Action, Crime, Drama",6.2,48.0,Deepak S. Shivdasani,Rekha,Mithun Chakraborty,Dimple Kapadia,Action,1980,35,Good,24.129285848285885,3
Paraya Ghar,1989,125.0,"Drama, Family",6.2,28.0,Kalpataru,Rishi Kapoor,Jaya Prada,Raj Babbar,Drama,1980,35,Good,20.87723414591614,2
Chaska,1989,131.0,Romance,6.05,55.0,Ajinkya Deo,Jamuna,Seema Vaz,Unknown,Romance,1980,35,Good,24.353377728947656,1
I Love You Teacher,1989,123.0,Thriller,6.05,55.0,Bhanupriya,Krishna Ghattamaneni,Charan Raj,Unknown,Thriller,1980,35,Good,24.353377728947656,1
Izhaar,1989,131.0,Romance,6.05,55.0,Yashpal Billa,Deepika Chikhalia,Simi Garewal,Arun Govil,Romance,1980,35,Good,24.353377728947656,1
Jawani Ka Khoon,1989,131.0,Thriller,6.05,55.0,Kapil Dev,Jagathi Sreekumar,Unknown,Unknown,Thriller,1980,35,Good,24.353377728947656,1
Jawani Ki Qurbani,1989,77.0,Thriller,6.05,55.0,Kapil Dev,Kapil Karzan,Unknown,Unknown,Thriller,1980,35,Good,24.353377728947656,1
Jawani Solah Saal Ki,1989,131.0,Thriller,6.05,55.0,Jayalalitha,Uma Maheshwari,Unknown,Unknown,Thriller,1980,35,Good,24.353377728947656,1
Jungle Ke Jalwe,1989,131.0,Thriller,6.05,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,1980,35,Good,24.353377728947656,1
Junglee Jawaani,1989,131.0,Thriller,6.05,55.0,P Chandra Mohan,Unknown,Unknown,Unknown,Thriller,1980,35,Good,24.353377728947656,1
Kameena Kahin Kaa,1989,131.0,Thriller,6.05,55.0,P. Chandrasekhar,Sadashiv Amrapurkar,Anuradha,Kapil Karzan,Thriller,1980,35,Good,24.353377728947656,1
Khel Jawani Ka,1989,131.0,Thriller,6.05,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,1980,35,Good,24.353377728947656,1
Kissa Pehli Raat Ka,1989,131.0,Thriller,6.05,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,1980,35,Good,24.353377728947656,1
Milan Ki Pyas,1989,131.0,Thriller,6.05,55.0,Unknown,Unknown,Unknown,Unknown,Thriller,1980,35,Good,24.353377728947656,1
Mirza Ki Shaadi,1989,131.0,Romance,6.05,55.0,Devinder Kanwar,Raj Babbar,Sudha Chopra,Satish Kaul,Romance,1980,35,Good,24.353377728947656,1
Muhabbat Ki Hai Humne,1989,131.0,Romance,6.05,55.0,Padma Khanna,Arvind Kumar,Shreeram Lagoo,Sanjiv Luthra,Romance,1980,35,Good,24.353377728947656,1
Narad Vivaah,1989,131.0,Fantasy,6.05,55.0,Dilip Naik,Asrani,Manju Asrani,Beena Banerjee,Fantasy,1980,35,Good,24.353377728947656,1
Parchhaeen,1989,131.0,Thriller,6.05,55.0,Om Narayan Tomar,Bindu,Brahmachari,Manek Chaudhary,Thriller,1980,35,Good,24.353377728947656,1
Pehli Raat,1989,131.0,Thriller,6.05,55.0,Kommineni,Unknown,Unknown,Unknown,Thriller,1980,35,Good,24.353377728947656,1
Prem Paigham,1989,131.0,Romance,6.05,55.0,Navin Kumar,Birbal,Deepika Chikhalia,Tina Ghai,Romance,1980,35,Good,24.353377728947656,1
Pyar Ke Jalwe,1989,131.0,Romance,6.05,55.0,Unknown,Unknown,Unknown,Unknown,Romance,1980,35,Good,24.353377728947656,1
Qafir Jawaani,1989,131.0,Thriller,6.05,55.0,Chandrika,Unknown,Unknown,Unknown,Thriller,1980,35,Good,24.353377728947656,1
Socha Na Tha,1989,131.0,Romance,6.05,55.0,Hussain Sharif,Rakesh Bedi,Ike Choudhri,Anita Guha,Romance,1980,35,Good,24.353377728947656,1
Umang,1989,131.0,"Romance, Thriller",6.05,55.0,Unknown,Unknown,Unknown,Unknown,Romance,1980,35,Good,24.353377728947656,2
Bade Ghar Ki Beti,1989,138.0,Drama,6.0,66.0,Kalpataru,Shammi Kapoor,Rishi Kapoor,Meenakshi Sheshadri,Drama,1980,35,Average,25.228155716345796,1
Hathyar,1989,140.0,"Action, Crime",6.0,269.0,J.P. Dutta,Sangeeta Bijlani,Dharmendra,Sanjay Dutt,Action,1980,35,Average,33.59053175399025,2
Ghar Ka Chiraag,1989,158.0,Drama,5.9,65.0,Sikander Bharti,Rajesh Khanna,Neelam Kothari,Chunky Panday,Drama,1980,35,Average,24.71896297795591,1
Prem Pratigyaa,1989,156.0,"Drama, Romance",5.9,230.0,Bapu,Mithun Chakraborty,Madhuri Dixit,Vinod Mehra,Drama,1980,35,Average,32.110264492078585,2
Sach,1989,131.0,Drama,5.9,10.0,Vinod Pande,Anuradha Sawant,Vinod Pande,Hashmat Khan,Drama,1980,35,Average,14.147582109510388,1
Goonj,1989,142.0,"Action, Drama, Musical",5.8,44.0,Jalal Agha,Kumar Gaurav,Juhi Chawla,Tinnu Anand,Action,1980,35,Average,22.078642440667853,3
Hum Bhi Insaan Hain,1989,149.0,"Action, Crime, Drama",5.8,37.0,Manivannan,Sanjay Dutt,Jackie Shroff,Neelam Kothari,Action,1980,35,Average,21.097999726413036,3
Kodiparakkudu,1989,143.0,Unknown,5.8,102.0,Bharathiraja,A.R.S.,Amala Akkineni,Bhagya,Unknown,1980,35,Average,26.881428131731887,1
Lashkar,1989,176.0,"Action, Crime, Drama",5.8,43.0,Jagdish Kadar,Kader Kashmiri,Dev Anand,Javed Jaffrey,Action,1980,35,Average,21.948299876725912,3
Zulm Ki Zanjeer,1989,125.0,"Action, Crime, Drama",5.8,44.0,S.P. Muthuraman,Chiranjeevi,Jayamalini,Rajinikanth,Action,1980,35,Average,22.078642440667853,3
Joshilaay,1989,107.0,"Action, Drama, Western",5.7,265.0,Sibte Hassan Rizvi,Sunny Deol,Anil Kapoor,Sridevi,Action,1980,35,Average,31.825928960055688,3
Mahaadev,1989,131.0,"Action, Drama",5.7,36.0,Raj N. Sippy,Vinod Khanna,Meenakshi Sheshadri,Raj Babbar,Action,1980,35,Average,20.58223210207208,2
Meri Zabaan,1989,149.0,"Action, Crime, Drama",5.7,16.0,Shibu Mitra,Shashi Kapoor,Mithun Chakraborty,Vinod Mehra,Action,1980,35,Average,16.149316061120434,3
Sachche Ka Bol-Bala,1989,131.0,"Action, Adventure",5.7,42.0,Dev Anand,Dev Anand,Jackie Shroff,Meenakshi Sheshadri,Action,1980,35,Average,21.438840659453305,2
The Announcement of War,1989,149.0,Action,5.7,81.0,Anil Sharma,Dharmendra,Jaya Prada,Dara Singh,Action,1980,35,Average,25.118299709406244,1
Abhi To Main Jawaan Hoon,1989,131.0,Comedy,5.6,55.0,Amjad Khan,Bharat Bhushan,Kalpana Iyer,Shehzad Khan,Comedy,1980,35,Average,22.541969468116836,1
Gawaahi,1989,111.0,Mystery,5.6,36.0,Anant Balani,Zeenat Aman,Vikram Gokhale,Ashutosh Gowariker,Mystery,1980,35,Average,20.221140310807655,1
Jab Hum Na Honge,1989,131.0,Comedy,5.6,55.0,Birbal,Jankidas,Mushtaq Merchant,Paintal,Comedy,1980,35,Average,22.541969468116836,1
Jaisi Karni Waisi Bharni,1989,168.0,"Comedy, Drama",5.6,223.0,Vimal Kumar,Govinda,Kimi Katkar,Kader Khan,Comedy,1980,35,Average,30.30521789038822,2
Jung Baaz,1989,143.0,"Action, Crime",5.6,75.0,Mehul Kumar,Govinda,Danny Denzongpa,Prem Chopra,Action,1980,35,Average,24.252106705603452,2
Kanoon Apna Apna,1989,162.0,"Action, Crime, Drama",5.6,146.0,Gopal B.,Dilip Kumar,Nutan,Sanjay Dutt,Action,1980,35,Average,27.94642248596092,3
Kanoon Ka Harz,1989,131.0,"Comedy, Drama, Family",5.6,55.0,Prem Chopra,Unknown,Unknown,Unknown,Comedy,1980,35,Average,22.541969468116836,3
Abala,1989,131.0,Drama,5.5,55.0,Vasant Kumar Goni,Girish Karnad,Asha Lata,Sheela Sharma,Drama,1980,35,Average,22.139434299043323,1
Adam Ka Janam,1989,131.0,Drama,5.5,6.0,Sanjay,Supriya,Unknown,Unknown,Drama,1980,35,Average,10.702505819804223,1
Agla Mausam,1989,131.0,Drama,5.5,55.0,Sagar Sarhadi,Pankaj Kapur,Supriya Pathak,Unknown,Drama,1980,35,Average,22.139434299043323,1
Ajeeb Itefaq,1989,131.0,"Crime, Mystery, Thriller",5.5,12.0,Jyoti Sarup,Navin Nischol,Mohan Gokhale,Vijayendra Ghatge,Crime,1980,35,Average,14.107221466038451,3
Alakh,1989,131.0,Drama,5.5,55.0,Unknown,Unknown,Unknown,Unknown,Drama,1980,35,Average,22.139434299043323,1
Anjaane Rishte,1989,131.0,Drama,5.5,55.0,Diljit Singh,Shekhar Suman,Seema Kapoor,Vasantsena,Drama,1980,35,Average,22.139434299043323,1
"Ankur, Mania Aur Kabutar (Operation Pink Pigeon)",1989,98.0,Drama,5.5,55.0,Madan Bawaria,Savita Bajaj,Himanshu,M.K. Raina,Drama,1980,35,Average,22.139434299043323,1
Apna Ghar,1989,131.0,"Drama, Family, Thriller",5.5,55.0,Kalpataru,Pallavi Joshi,Rishi Kapoor,Shashi Kapoor,Drama,1980,35,Average,22.139434299043323,3
Apne Begaane,1989,137.0,"Drama, Romance",5.5,55.0,Madhu Tejpal,A.K. Hangal,Shreeram Lagoo,Ananth Narayan Mahadevan,Drama,1980,35,Average,22.139434299043323,2
Atmadaan,1989,131.0,Drama,5.5,55.0,Rishi Sharma,Sadashiv Amrapurkar,Abhi Bhattacharya,Rameshwari,Drama,1980,35,Average,22.139434299043323,1
Aurat Aur Patthar,1989,131.0,Drama,5.5,55.0,Anil Kumar,Rakesh Bedi,Arun Govil,Satyendra Kapoor,Drama,1980,35,Average,22.139434299043323,1
Beauty Queen,1989,131.0,Drama,5.5,55.0,Manmohan Sabir,Akashdeep,Abhi Bhattacharya,Sahila Chaddha,Drama,1980,35,Average,22.139434299043323,1
Bhim Garjana,1989,131.0,Drama,5.5,55.0,Pratima Devi,Krishnanand,Unknown,Unknown,Drama,1980,35,Average,22.139434299043323,1
Brij Sundari,1989,131.0,Drama,5.5,55.0,Unknown,Unknown,Unknown,Unknown,Drama,1980,35,Average,22.139434299043323,1
Devi Darshan,1989,131.0,Drama,5.5,55.0,Unknown,Unknown,Unknown,Unknown,Drama,1980,35,Average,22.139434299043323,1
Doorie,1989,131.0,Drama,5.5,55.0,Raj Dutta,Deepika Chikhalia,Yashwant Dutt,Vikram Gokhale,Drama,1980,35,Average,22.139434299043323,1
Guru,1989,174.0,Crime,5.5,113.0,Umesh Mehra,Mithun Chakraborty,Sridevi,Shakti Kapoor,Crime,1980,35,Average,26.049091466169727,1
